,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
4504,484001,505,7,28/06/2015,0,0,0,0,0,0.0
4505,147445,230,7,19/01/2014,0,0,0,0,0,0.0
4506,224106,777,3,17/07/2013,317,1,1,0,0,3401.848
4507,652325,886,6,16/02/2013,388,1,0,0,0,3802.3613
4508,83270,486,4,10/01/2013,552,1,1,0,0,5440.7
4509,328870,403,1,21/10/2013,941,1,1,0,1,9433.8
4510,296708,848,1,29/12/2014,812,1,0,0,1,7786.6616
4511,77524,382,7,17/11/2013,0,0,0,0,0,0.0
4512,253582,694,5,13/02/2015,694,1,0,0,0,6677.524
4513,494736,918,6,20/07/2013,291,1,0,0,0,2513.6204
4514,439402,997,1,06/04/2015,0,0,0,b,1,0.0
4515,134495,374,2,05/05/2015,968,1,1,0,0,9507.304
4516,604750,136,7,12/07/2015,0,0,0,0,0,0.0
4517,226649,845,4,26/03/2015,302,1,0,0,0,3354.941
4518,526409,427,4,19/03/2015,812,1,1,0,0,8208.181
4519,666577,502,2,25/02/2014,1280,1,0,0,0,8228.337
4520,545344,846,7,15/02/2015,0,0,0,0,0,0.0
4521,115621,733,1,13/07/2015,3232,1,1,0,1,16996.59
4522,542397,351,1,24/06/2013,441,1,0,0,0,4804.099
4523,680174,457,1,03/02/2014,539,1,1,0,0,6563.5146
4524,883,1113,4,20/06/2013,796,1,1,0,0,8363.585
4525,113669,945,1,04/02/2013,645,1,1,0,0,7387.1826
4526,302860,1004,3,04/12/2013,508,1,1,0,0,6393.6196
4527,31021,251,5,29/08/2014,2298,1,0,0,0,16918.543
4528,302851,894,4,04/07/2013,1115,1,1,0,0,8670.712
4529,247510,568,5,02/01/2015,417,1,0,0,1,4218.1543
4530,130328,444,6,28/12/2013,2160,1,0,0,0,16288.61
4531,535612,966,6,01/03/2014,504,1,0,0,0,5034.883
4532,268693,1008,1,06/05/2013,721,1,0,0,1,5690.8193
4533,333693,758,4,28/11/2013,635,1,0,0,0,5359.8164
4534,358549,196,2,14/05/2013,759,1,1,0,0,6724.7627
4535,305388,898,1,04/03/2013,1182,1,1,0,0,11301.586
4536,320431,190,4,12/02/2015,565,1,0,0,0,5169.8604
4537,582822,293,7,12/04/2015,0,0,0,0,0,0.0
4538,78529,331,2,06/01/2015,939,1,1,0,1,8561.749
4539,487474,28,2,24/09/2013,741,1,1,0,0,7081.4307
4540,375477,174,7,07/07/2013,0,0,0,0,0,0.0
4541,598126,601,1,10/06/2013,364,1,0,0,0,4077.8516
4542,107463,1049,4,14/11/2013,560,1,0,0,0,5355.8906
4543,136719,984,6,24/01/2015,641,1,0,0,0,5711.538
4544,333167,680,4,21/03/2013,779,1,1,0,0,6318.2217
4545,609501,256,4,23/01/2014,1279,1,1,0,0,10340.014
4546,231796,170,2,10/09/2013,579,1,1,0,0,6365.3296
4547,701125,1090,2,05/11/2013,1021,1,1,0,0,10354.707
4548,442840,856,1,30/06/2014,1271,1,1,0,0,13260.428
4549,451871,831,7,25/05/2014,0,0,0,0,0,0.0
4550,416105,308,5,21/02/2014,842,1,1,0,0,8326.729
4551,593698,60,2,23/09/2014,646,1,0,0,0,5639.2085
4552,534488,306,3,15/05/2013,558,1,1,0,0,5626.981
4553,314112,330,6,06/09/2014,486,1,0,0,0,4154.6045
4554,107211,985,2,22/10/2013,724,1,1,0,0,6577.251
4555,281264,961,3,21/01/2015,577,1,0,0,0,4994.0225
4556,265346,398,5,12/12/2014,640,1,0,0,0,5702.533
4557,141904,133,2,20/01/2015,577,1,0,0,0,4957.33
4558,58509,989,1,19/01/2015,680,1,0,0,0,5746.144
4559,288023,26,2,04/03/2014,634,1,1,0,0,6890.73
4560,204437,160,3,08/01/2014,528,1,1,0,1,7691.8926
4561,126438,669,1,13/04/2015,437,1,1,0,0,5486.7925
4562,369044,43,4,10/04/2014,582,1,0,0,0,5156.665
4563,662949,800,3,04/12/2013,585,1,1,0,0,7300.82
4564,380356,847,7,16/03/2014,0,0,0,0,0,0.0
4565,15099,1081,3,01/05/2013,0,0,1,a,0,0.0
4566,97878,167,4,06/06/2013,1129,1,1,0,0,9468.659
4567,330057,979,3,11/12/2013,521,1,0,0,0,5223.3403
4568,13280,825,2,24/12/2013,347,1,0,0,1,3233.9717
4569,310479,1001,5,14/11/2014,664,1,1,0,0,6799.062
4570,546291,492,3,04/02/2015,1139,1,1,0,0,9249.705
4571,698766,1067,2,16/04/2013,338,1,0,0,0,3214.3655
4572,458683,643,1,15/04/2013,929,1,0,0,0,7357.278
4573,486443,796,5,14/06/2013,653,1,0,0,0,5741.908
4574,421837,383,1,12/08/2013,2528,1,1,0,1,20581.943
4575,202827,997,5,09/01/2015,459,1,1,0,1,5251.384
4576,269524,374,6,06/09/2014,483,1,0,0,0,4484.162
4577,330507,686,5,03/10/2014,0,0,1,a,0,0.0
4578,423071,209,3,22/10/2014,499,1,1,0,1,4405.457
4579,525807,1108,3,10/04/2013,663,1,1,0,0,5910.757
4580,371336,821,7,06/07/2014,0,0,0,0,0,0.0
4581,345548,745,6,27/04/2013,282,1,0,0,0,2904.2864
4582,607080,449,3,01/01/2014,0,0,0,a,1,0.0
4583,100693,43,1,23/09/2013,748,1,1,0,0,7830.411
4584,563934,446,2,25/06/2013,635,1,0,0,0,4552.195
4585,409928,222,7,29/09/2013,0,0,0,0,0,0.0
4586,84648,719,1,21/04/2014,0,0,0,b,1,0.0
4587,482124,871,3,16/01/2013,270,1,0,0,0,2690.597
4588,32265,765,2,08/01/2013,806,1,1,0,0,9066.945
4589,137929,1008,4,04/06/2015,774,1,1,0,0,7733.2744
4590,231506,434,5,09/05/2014,893,1,1,0,0,9229.824
4591,688275,449,5,20/03/2015,1455,1,1,0,0,11181.62
4592,225642,225,2,03/03/2015,601,1,1,0,0,7190.278
4593,314980,458,7,25/08/2013,0,0,0,0,0,0.0
4594,356021,1075,6,14/12/2013,1264,1,0,0,0,13134.603
4595,442506,319,4,28/08/2014,936,1,0,0,0,7634.174
4596,683782,789,4,26/02/2015,565,1,0,0,0,4869.039
4597,125388,173,6,24/01/2015,778,1,0,0,0,6713.241
4598,208140,350,7,28/12/2014,0,0,0,0,1,0.0
4599,519687,682,2,16/06/2015,2104,1,1,0,0,15476.7
4600,304408,1076,1,22/04/2013,625,1,1,0,0,6843.4307
4601,687301,526,3,26/02/2014,1420,1,0,0,0,10527.464
4602,581409,354,1,27/01/2014,527,1,0,0,0,5173.776
4603,13604,871,6,06/07/2013,554,1,0,0,1,5669.9023
4604,353968,815,2,21/07/2015,562,1,0,0,0,4670.3286
4605,429808,606,6,30/11/2013,602,1,0,0,0,6848.466
4606,664492,559,4,30/05/2013,819,1,1,0,0,7636.1523
4607,328668,254,6,07/12/2013,284,1,0,0,0,3059.7466
4608,444419,453,2,13/05/2014,843,1,0,0,0,6594.4824
4609,580638,543,3,08/04/2015,249,1,0,0,1,3160.289
4610,342664,178,7,31/05/2015,0,0,0,0,0,0.0
4611,684080,308,3,04/06/2014,991,1,1,0,0,9761.924
4612,441055,1094,4,09/05/2013,0,0,0,a,0,0.0
4613,87958,376,3,11/02/2015,780,1,0,0,0,6302.6406
4614,159613,655,4,12/09/2013,596,1,1,0,0,5949.336
4615,553870,103,1,19/01/2015,462,1,0,0,0,4359.2207
4616,407571,327,2,22/10/2013,898,1,1,0,1,7377.5933
4617,415737,527,7,07/07/2013,0,0,0,0,0,0.0
4618,184099,722,2,11/03/2014,1467,1,0,0,0,9252.955
4619,706052,558,1,06/04/2015,0,0,0,b,0,0.0
4620,307194,968,5,04/10/2013,978,1,0,0,0,8417.413
4621,92222,112,1,18/03/2013,896,1,1,0,1,9299.672
4622,568028,335,2,15/10/2013,2600,1,0,0,0,12085.856
4623,120782,943,5,23/08/2013,568,1,0,0,1,5193.3384
4624,328339,42,2,30/12/2014,1324,1,0,0,1,11387.369
4625,25897,441,1,14/01/2013,574,1,0,0,0,4507.5757
4626,272119,67,1,08/07/2013,724,1,0,0,0,6372.128
4627,457690,827,5,21/02/2014,1333,1,1,0,0,10905.75
4628,260313,97,7,16/02/2014,0,0,0,0,0,0.0
4629,310537,133,7,01/12/2013,0,0,0,0,0,0.0
4630,612239,267,1,10/11/2014,974,1,1,0,0,9123.167
4631,461184,886,5,12/04/2013,668,1,1,0,0,6553.6743
4632,268333,306,7,08/09/2013,0,0,0,0,0,0.0
4633,316558,225,4,02/01/2014,605,1,0,0,1,5942.938
4634,234378,788,4,10/10/2013,1531,1,1,0,1,14954.104
4635,537653,169,5,05/06/2015,651,1,1,0,0,6822.7803
4636,464665,1007,2,16/04/2013,558,1,0,0,0,4431.007
4637,372505,763,4,04/07/2013,586,1,1,0,1,6278.3213
4638,441503,769,1,18/02/2013,2499,1,1,0,0,12173.918
4639,133738,185,1,14/10/2013,462,1,0,0,0,4724.049
4640,327710,175,7,28/04/2013,0,0,0,0,0,0.0
4641,571630,408,1,18/02/2013,538,1,1,0,0,6852.022
4642,326678,326,4,17/01/2013,304,1,0,0,0,3070.363
4643,482135,951,2,21/04/2015,661,1,0,0,0,6096.187
4644,554905,1053,1,06/10/2014,1325,1,1,0,0,12237.361
4645,98154,371,7,06/01/2013,0,0,0,0,1,0.0
4646,572701,313,7,13/04/2014,0,0,0,0,0,0.0
4647,561096,361,5,03/04/2015,0,0,1,b,0,0.0
4648,497775,69,4,02/05/2013,1410,1,1,0,0,11655.462
4649,171909,946,7,27/07/2014,0,0,0,0,0,0.0
4650,451016,245,6,19/07/2014,987,1,0,0,0,7349.5366
4651,111284,29,4,02/01/2014,575,1,0,0,1,5192.749
4652,542012,134,3,03/12/2014,528,1,1,0,0,6262.4614
4653,23330,978,7,11/05/2014,0,0,0,0,0,0.0
4654,91697,66,5,11/10/2013,552,1,1,0,0,5993.143
4655,240926,53,4,26/02/2015,523,1,0,0,0,4966.394
4656,205043,525,3,31/12/2014,630,1,0,0,1,5939.9434
4657,105766,705,6,21/12/2013,913,1,0,0,0,9920.642
4658,294372,462,6,20/09/2014,273,1,0,0,0,1748.4753
4659,707421,888,5,27/09/2013,746,1,1,0,0,7289.9014
4660,389000,383,3,15/07/2015,2244,1,1,0,0,17993.1
4661,500423,1061,1,11/03/2013,446,1,0,0,0,4595.226
4662,369351,417,4,02/10/2014,1011,1,1,0,0,9057.385
4663,702171,1033,7,13/01/2013,0,0,0,0,0,0.0
4664,266997,690,1,08/09/2014,804,1,0,0,0,6455.6714
4665,61153,853,2,22/07/2014,931,1,0,0,0,6949.0854
4666,643197,329,4,01/01/2015,0,0,0,a,1,0.0
4667,665415,685,7,11/05/2014,0,0,0,0,0,0.0
4668,617010,872,5,23/01/2015,745,1,0,0,0,6621.8223
4669,169504,493,5,01/05/2015,0,0,1,a,0,0.0
4670,577244,107,5,29/08/2014,987,1,0,0,1,9229.543
4671,212357,282,5,03/05/2013,769,1,1,0,0,7537.716
4672,379471,100,3,07/08/2013,649,1,0,0,1,5879.8125
4673,307608,921,2,14/01/2014,1102,1,0,0,0,8157.189
4674,450738,458,3,04/03/2015,693,1,1,0,0,7046.3076
4675,187652,799,7,09/11/2014,0,0,0,0,0,0.0
4676,98526,681,7,02/03/2014,0,0,0,0,0,0.0
4677,597902,882,6,17/05/2014,766,1,0,0,0,6477.556
4678,191626,435,2,17/06/2014,422,1,1,0,0,4839.5684
4679,188229,33,4,05/12/2013,893,1,1,0,0,9168.41
4680,240479,268,3,19/03/2014,688,1,1,0,0,5826.1562
4681,436842,887,1,17/06/2013,737,1,1,0,0,7969.4087
4682,345669,160,4,09/05/2013,0,0,0,a,0,0.0
4683,201677,197,1,16/03/2015,1016,1,1,0,0,9920.043
4684,394902,349,4,31/01/2013,0,0,0,0,0,0.0
4685,498908,645,7,14/07/2013,0,0,0,0,0,0.0
4686,362010,722,4,07/02/2013,1693,1,1,0,0,11397.979
4687,347537,94,6,23/02/2013,539,1,0,0,0,5183.314
4688,465544,222,3,01/05/2013,0,0,1,a,0,0.0
4689,643906,568,4,07/05/2015,398,1,1,0,0,4320.5127
4690,202725,222,7,24/03/2013,0,0,0,0,0,0.0
4691,343275,863,2,15/07/2014,1253,1,1,0,1,10610.479
4692,179646,1114,1,04/11/2013,2604,1,1,0,0,19567.705
4693,158413,210,1,31/03/2014,389,1,1,0,0,4288.0483
4694,472440,320,1,23/02/2015,1799,1,0,0,0,11493.692
4695,355697,456,1,26/01/2015,933,1,1,0,0,9087.319
4696,384008,748,2,07/07/2015,369,1,0,0,1,3932.5715
4697,367848,772,7,26/07/2015,0,0,0,0,0,0.0
4698,543524,165,7,20/01/2013,0,0,0,0,0,0.0
4699,261048,1036,7,01/03/2015,0,0,0,0,0,0.0
4700,185994,536,3,01/07/2015,838,1,1,0,1,8481.546
4701,222552,707,4,12/02/2015,887,1,0,0,0,7032.2734
4702,599139,1072,6,22/03/2014,383,1,0,0,0,3562.138
4703,451518,570,2,29/01/2013,566,1,0,0,0,5496.2607
4704,248568,138,6,24/08/2013,290,1,0,0,0,2923.585
4705,184311,826,5,05/09/2014,818,1,1,0,0,7471.097
4706,117745,456,2,21/01/2014,968,1,1,0,0,8531.077
4707,95321,997,2,14/01/2014,309,1,0,0,0,3143.7551
4708,97051,882,4,08/08/2013,634,1,0,0,1,4995.441
4709,320459,682,7,07/06/2015,1204,1,0,0,0,7367.0625
4710,382861,928,6,30/03/2013,1037,1,0,0,0,7826.885
4711,547356,650,6,17/01/2015,598,1,0,0,0,5894.1685
4712,448041,277,6,30/05/2015,474,1,0,0,0,5023.585
4713,631541,138,1,15/07/2013,955,1,1,0,1,10181.112
4714,305501,326,6,23/05/2015,550,1,0,0,0,5741.08
4715,21693,363,1,26/01/2015,1001,1,1,0,0,9623.4375
4716,364283,986,3,18/03/2015,648,1,1,0,0,5555.953
4717,561371,328,7,09/06/2013,0,0,0,0,0,0.0
4718,195790,59,5,28/02/2014,603,1,0,0,0,5839.2466
4719,270394,368,6,01/03/2014,755,1,0,0,0,8243.093
4720,164126,210,1,17/02/2014,373,1,1,0,0,3630.1863
4721,515102,892,4,25/12/2014,0,0,0,c,1,0.0
4722,622162,106,5,31/07/2015,958,1,1,0,1,10207.217
4723,665890,577,3,24/09/2014,449,1,0,0,0,3938.9163
4724,117941,1062,2,30/09/2014,675,1,1,0,0,7848.904
4725,205475,312,3,15/10/2014,477,1,0,0,0,4224.5503
4726,330157,34,2,22/01/2013,1040,1,1,0,0,8848.018
4727,49414,197,7,28/04/2013,0,0,0,0,0,0.0
4728,422419,855,3,10/07/2013,513,1,0,0,0,4583.7734
4729,339921,756,4,24/04/2014,2186,1,0,0,1,14055.796
4730,674636,903,5,15/11/2013,784,1,0,0,0,8194.053
4731,686025,1053,7,22/12/2013,0,0,0,0,0,0.0
4732,697570,373,1,29/12/2014,282,1,0,0,1,4276.2866
4733,473058,668,7,08/03/2015,0,0,0,0,0,0.0
4734,661462,818,3,13/08/2014,475,1,0,0,1,3966.7883
4735,400664,304,5,25/04/2014,1065,1,0,0,0,6662.9365
4736,626122,793,6,29/11/2014,528,1,0,0,0,5373.585
4737,18781,390,3,13/05/2015,1230,1,0,0,0,10115.427
4738,197062,834,1,15/07/2013,932,1,1,0,1,9511.382
4739,704919,79,1,17/03/2014,745,1,1,0,0,9021.558
4740,511565,86,7,15/06/2014,0,0,0,0,0,0.0
4741,27908,946,3,23/01/2013,581,1,1,0,0,5526.075
4742,703549,265,7,15/12/2013,0,0,0,0,0,0.0
4743,125187,235,4,27/03/2014,419,1,0,0,0,4209.8345
4744,423373,879,2,23/07/2013,283,1,0,0,0,2892.0737
4745,201368,1027,6,24/05/2014,1588,1,0,0,0,11456.667
4746,711220,941,3,03/07/2013,572,1,1,0,0,6326.7437
4747,470959,456,5,20/06/2014,1199,1,1,0,0,9626.885
4748,135655,1070,7,31/03/2013,0,0,0,0,0,0.0
4749,603463,774,6,04/04/2015,732,1,0,0,0,7110.2163
4750,182232,190,1,26/08/2013,711,1,1,0,1,7791.339
4751,58775,960,7,08/12/2013,0,0,0,0,0,0.0
4752,228984,759,5,25/04/2014,694,1,0,0,1,5403.2446
4753,493453,946,6,25/07/2015,322,1,0,0,0,2692.5337
4754,542885,676,4,19/03/2015,1917,1,1,0,0,8108.707
4755,699013,856,1,25/11/2013,983,1,0,0,0,7716.3574
4756,22608,118,1,02/09/2013,558,1,0,0,0,4903.3843
4757,39371,691,6,11/04/2015,657,1,0,0,0,6865.874
4758,541816,903,3,03/07/2013,816,1,1,0,0,9400.718
4759,171262,760,2,25/06/2013,1075,1,0,0,1,7722.4546
4760,467740,113,3,06/03/2013,768,1,1,0,0,7152.335
4761,23080,1024,7,21/09/2014,0,0,0,0,0,0.0
4762,158377,847,1,08/07/2013,871,1,0,0,0,6821.605
4763,461013,635,3,11/09/2013,647,1,1,0,0,6577.1885
4764,287496,110,1,21/07/2014,752,1,0,0,1,6149.0034
4765,408979,420,7,22/03/2015,0,0,0,0,0,0.0
4766,677259,569,3,27/08/2014,650,1,0,0,0,4481.279
4767,641823,52,1,03/02/2014,701,1,1,0,0,9865.418
4768,281413,254,1,27/01/2014,187,1,0,0,0,1847.2672
4769,383642,332,4,12/02/2015,465,1,0,0,1,3627.075
4770,300062,50,1,16/12/2013,609,1,1,0,0,10005.217
4771,634169,386,7,21/12/2014,0,0,0,0,0,0.0
4772,533798,832,3,02/07/2014,563,1,1,0,0,5901.212
4773,369788,207,3,06/08/2014,1407,1,1,0,1,12335.614
4774,514785,549,2,19/08/2014,574,1,1,0,1,6076.8257
4775,377351,293,4,02/10/2014,1028,1,1,0,0,9215.238
4776,362150,612,6,28/09/2013,463,1,0,0,0,4674.7793
4777,614403,186,1,07/01/2013,501,1,1,0,0,6157.922
4778,345439,535,5,22/02/2013,927,1,1,0,0,8433.087
4779,554820,1089,7,27/04/2014,0,0,0,0,0,0.0
4780,599213,136,3,26/03/2014,390,1,0,0,0,4226.459
4781,28587,513,3,24/09/2014,1672,1,0,0,0,11239.632
4782,215215,276,6,25/04/2015,250,1,0,0,0,2343.5342
4783,19594,391,4,20/11/2014,603,1,0,0,0,5832.912
4784,250046,400,5,20/03/2015,1213,1,1,0,0,9806.765
4785,314971,822,3,14/01/2015,614,1,1,0,0,6743.8594
4786,604663,1040,7,26/01/2014,0,0,0,0,0,0.0
4787,578018,503,6,04/10/2014,585,1,0,0,0,5857.8057
4788,600271,27,6,26/07/2014,801,1,0,0,0,6941.3467
4789,185488,886,2,30/07/2013,698,1,1,0,1,7724.9106
4790,131195,64,1,05/05/2014,866,1,1,0,0,10941.29
4791,202658,56,4,04/09/2014,543,1,1,0,1,5794.888
4792,375777,289,3,09/10/2013,523,1,1,0,0,5613.4
4793,255741,204,6,03/05/2014,405,1,0,0,0,3714.6736
4794,443828,518,1,25/05/2015,0,0,0,a,0,0.0
4795,446346,510,1,05/08/2013,832,1,0,0,1,6344.5425
4796,483273,506,2,18/02/2014,942,1,1,0,0,8718.899
4797,585645,80,7,30/03/2014,0,0,0,0,0,0.0
4798,28783,266,3,11/02/2015,493,1,0,0,1,4029.3235
4799,519963,453,1,08/09/2014,1206,1,0,0,0,8676.131
4800,149947,797,5,05/06/2015,629,1,1,0,1,7147.1597
4801,461942,383,5,28/11/2014,2477,1,1,0,0,20013.68
4802,633833,417,7,17/02/2013,0,0,0,0,0,0.0
4803,3120,745,7,16/02/2014,0,0,0,0,0,0.0
4804,697160,641,3,10/07/2013,457,1,0,0,0,4181.181
4805,296829,488,5,08/02/2013,416,1,1,0,0,4686.52
4806,177148,268,6,03/01/2015,496,1,0,0,0,4415.7983
4807,331170,423,3,29/07/2015,1916,1,1,0,1,11060.881
4808,220456,154,6,10/08/2013,541,1,0,0,1,5734.1406
4809,191620,307,1,30/06/2014,493,1,1,0,0,6111.4414
4810,411789,813,4,18/06/2015,589,1,1,0,0,5688.436
4811,380507,303,3,30/04/2014,981,1,1,0,0,8879.679
4812,372397,286,1,02/09/2013,447,1,0,0,0,4610.363
4813,71977,27,4,12/02/2015,899,1,0,0,0,6812.9414
4814,646205,61,2,26/05/2015,602,1,0,0,1,5930.3364
4815,376728,127,2,28/04/2015,678,1,1,0,0,7514.98
4816,409002,324,6,02/08/2014,349,1,0,0,0,3322.755
4817,270351,996,5,03/10/2014,0,0,1,a,0,0.0
4818,176508,794,3,20/03/2013,517,1,1,0,0,4866.189
4819,605077,197,6,29/06/2013,711,1,0,0,0,6237.9883
4820,177795,91,7,05/01/2014,0,0,0,0,0,0.0
4821,135056,22,1,25/11/2013,495,1,0,0,0,4805.8394
4822,17327,1086,4,18/12/2014,1009,1,1,0,0,11313.994
4823,149024,43,7,08/02/2015,0,0,0,0,0,0.0
4824,612092,569,7,19/10/2014,0,0,0,0,0,0.0
4825,600414,614,1,28/07/2014,1148,1,1,0,1,10885.214
4826,174506,857,6,20/09/2014,1042,1,0,0,0,7484.619
4827,568140,358,3,20/11/2013,1182,1,1,0,0,9609.686
4828,16835,819,7,30/11/2014,0,0,0,0,0,0.0
4829,101795,566,7,20/10/2013,0,0,0,0,0,0.0
4830,113982,939,6,25/01/2014,589,1,0,0,0,5885.5083
4831,119674,401,4,28/05/2015,670,1,0,0,0,6590.999
4832,245945,345,5,15/02/2013,371,1,0,0,1,3975.1206
4833,178664,42,3,09/01/2013,1080,1,1,0,0,9955.581
4834,195719,64,1,23/02/2015,572,1,0,0,0,5695.8276
4835,51915,485,4,09/07/2015,375,1,0,0,0,3964.745
4836,520151,621,2,09/12/2014,744,1,0,0,0,6782.2236
4837,345864,710,2,14/04/2015,415,1,1,0,0,5135.561
4838,108603,370,2,21/05/2013,609,1,0,0,1,6534.05
4839,219371,84,1,25/08/2014,1195,1,0,0,0,9905.642
4840,304395,1044,7,20/07/2014,0,0,0,0,0,0.0
4841,656334,415,1,29/09/2014,514,1,1,0,0,6790.178
4842,658977,12,3,28/05/2014,881,1,0,0,0,7032.07
4843,473023,42,6,13/12/2014,1218,1,0,0,0,10927.632
4844,319211,438,6,22/11/2014,474,1,0,0,0,4414.4087
4845,169071,663,6,07/03/2015,883,1,0,0,0,7630.336
4846,101272,941,7,05/01/2014,0,0,0,0,0,0.0
4847,222411,827,2,26/03/2013,1686,1,1,0,1,13501.118
4848,315593,641,1,15/09/2014,655,1,1,0,0,8053.283
4849,181140,749,3,19/11/2014,489,1,0,0,0,4967.408
4850,424712,360,4,31/01/2013,775,1,0,0,0,7078.053
4851,322075,152,6,20/07/2013,422,1,0,0,0,4027.2498
4852,506593,1035,4,06/03/2014,706,1,1,0,0,6632.048
4853,194398,792,7,25/05/2014,0,0,0,0,0,0.0
4854,314852,255,1,08/06/2015,559,1,0,0,0,5428.0464
4855,22564,307,3,26/02/2014,222,1,0,0,0,2004.3395
4856,101255,283,2,10/03/2015,656,1,0,0,0,5819.4604
4857,24305,903,1,13/01/2014,771,1,0,0,0,7429.9077
4858,50074,51,7,19/01/2014,0,0,0,0,0,0.0
4859,93289,510,2,28/04/2015,909,1,1,0,0,8470.54
4860,564571,619,4,19/06/2014,0,0,1,a,1,0.0
4861,242136,125,2,07/04/2015,1808,1,0,0,1,12962.837
4862,213323,136,7,10/02/2013,0,0,0,0,0,0.0
4863,349828,889,5,11/04/2014,505,1,0,0,0,4978.7607
4864,252491,690,6,10/01/2015,660,1,0,0,0,6757.742
4865,453603,362,1,22/09/2014,1096,1,0,0,0,7264.5244
4866,668542,747,3,03/06/2015,693,1,1,0,0,7821.928
4867,337651,693,1,11/08/2014,329,1,0,0,1,3480.4873
4868,86854,448,5,22/02/2013,842,1,1,0,0,7610.818
4869,402356,223,7,16/03/2014,0,0,0,0,0,0.0
4870,329407,123,4,29/01/2015,937,1,1,0,0,8555.199
4871,345345,905,5,06/03/2015,1073,1,1,0,0,8598.442
4872,359206,663,5,05/07/2013,485,1,1,0,0,4385.3687
4873,542666,402,3,09/10/2013,580,1,1,0,0,6180.7817
4874,481347,389,7,09/02/2014,0,0,0,0,0,0.0
4875,390153,599,1,16/03/2015,1038,1,1,0,0,10758.247
4876,257405,378,1,16/09/2013,700,1,0,0,0,5317.5674
4877,190857,472,6,12/01/2013,671,1,0,0,0,5551.1396
4878,57633,315,1,06/05/2013,497,1,0,0,0,4550.4624
4879,158176,22,6,02/05/2015,486,1,0,0,0,4948.196
4880,415066,878,3,22/05/2013,652,1,0,0,0,5597.2856
4881,342451,1098,3,18/02/2015,687,1,1,0,1,5838.3657
4882,696189,625,5,20/12/2013,898,1,1,0,0,10107.889
4883,203371,866,5,19/12/2014,691,1,1,0,0,8455.785
4884,701112,1047,1,06/01/2014,698,1,1,0,1,8202.978
4885,59965,1085,1,14/10/2013,705,1,0,0,0,6237.965
4886,363102,257,1,11/08/2014,670,1,0,0,1,5550.7314
4887,133227,86,4,30/05/2013,0,0,1,a,0,0.0
4888,632858,533,5,27/02/2015,920,1,0,0,0,9299.865
4889,322200,787,7,09/02/2014,0,0,0,0,0,0.0
4890,675470,596,7,11/08/2013,0,0,0,0,0,0.0
4891,693762,857,3,27/11/2013,801,1,0,0,0,6562.2974
4892,246512,872,3,04/09/2013,976,1,0,0,0,7594.6777
4893,88410,308,3,25/12/2013,0,0,0,c,1,0.0
4894,8403,1032,2,27/05/2014,855,1,0,0,0,6506.1455
4895,38354,195,7,08/09/2013,0,0,0,0,0,0.0
4896,460617,656,7,27/04/2014,0,0,0,0,0,0.0
4897,689762,870,7,18/05/2014,0,0,0,0,0,0.0
4898,314406,352,5,21/11/2014,607,1,0,0,0,6631.82
4899,441526,984,4,10/10/2013,967,1,1,0,0,8152.006
4900,639121,1049,5,31/05/2013,683,1,1,0,1,7483.6304
4901,159580,141,6,10/01/2015,582,1,0,0,0,5659.838
4902,303582,839,2,29/07/2014,691,1,1,0,1,6479.028
4903,138983,939,5,03/04/2015,0,0,1,b,1,0.0
4904,644434,443,3,26/03/2014,402,1,0,0,0,3589.7751
4905,364997,62,3,17/06/2015,813,1,1,0,0,9207.463
4906,514718,21,5,19/07/2013,592,1,1,0,0,6065.522
4907,145595,459,5,01/11/2013,1140,1,0,0,0,8491.661
4908,5950,1085,7,08/09/2013,0,0,0,0,0,0.0
4909,72734,149,1,11/03/2013,447,1,0,0,0,4538.8174
4910,562090,424,5,03/04/2015,0,0,1,b,1,0.0
4911,447869,1054,1,30/03/2015,815,1,1,0,0,10152.289
4912,171784,411,6,30/08/2014,677,1,0,0,1,7717.4375
4913,616808,265,5,02/08/2013,548,1,1,0,1,5327.8022
4914,436135,318,4,04/06/2015,696,1,1,a,0,7609.8486
4915,390473,950,5,13/03/2015,572,1,0,0,0,5548.848
4916,326439,1007,4,03/01/2013,678,1,0,0,1,5483.7256
4917,699673,187,3,02/04/2014,760,1,1,0,0,8026.3926
4918,212943,742,3,16/01/2013,574,1,0,0,0,4673.742
4919,709463,411,2,24/03/2015,539,1,0,0,0,5475.171
4920,367683,541,2,17/03/2015,897,1,1,0,0,8328.706
4921,269244,1112,2,24/02/2015,639,1,0,0,0,5792.3135
4922,600506,657,4,03/10/2013,0,0,0,a,0,0.0
4923,337285,817,2,11/02/2014,3198,1,0,0,0,22587.285
4924,591766,733,3,21/05/2014,3665,1,1,0,0,15036.365
4925,606425,1010,4,30/10/2014,765,1,0,0,0,6466.0356
4926,73318,287,3,11/06/2014,750,1,0,0,1,6451.887
4927,610540,16,4,23/05/2013,694,1,0,0,1,5553.013
4928,678749,75,6,21/02/2015,593,1,0,0,0,5547.2495
4929,206401,219,4,08/01/2015,302,1,1,0,0,2562.056
4930,45999,123,6,09/03/2013,436,1,0,0,0,4002.8442
4931,271332,80,3,05/03/2014,635,1,1,0,0,7540.0757
4932,118264,280,1,23/12/2013,1096,1,0,0,1,11357.051
4933,368164,1094,3,15/05/2013,380,1,1,0,0,4434.737
4934,490502,1015,1,01/06/2015,538,1,1,0,0,6840.965
